qe,qs,x,ref,erro,s,value_s,a,value_a,next_s,value_next_s,reward,done
3.4892440772265965,3.746358845017454,3.5088027641544364,7.0,-3.4911972358455636,853,-3.47,84,0.84,851,-3.49,0,False
4.430519371908702,3.7687463776738075,3.550858647434656,7.0,-3.449141352565344,851,-3.49,107,1.07,855,-3.45,0,False
3.6023241330516287,3.7633108139293836,3.5406280613839316,7.0,-3.4593719386160684,855,-3.45,87,0.87,854,-3.46,0,False
3.075863987299187,3.7407835227909354,3.498369727590862,7.0,-3.501630272409138,854,-3.46,74,0.74,850,-3.5,0,False
3.9860294749391607,3.7488375657077455,3.5134443709258445,7.0,-3.4865556290741555,850,-3.5,96,0.96,851,-3.49,0,False
4.428703829982708,3.7710690632559647,3.5552368279601456,7.0,-3.4447631720398544,851,-3.49,107,1.07,856,-3.44,0,False
4.014379930456983,3.778992536660177,3.5701947781932697,7.0,-3.4298052218067303,856,-3.44,97,0.97,857,-3.43,0,False
2.0676295805243634,3.7228917352887825,3.4649929301594056,7.0,-3.5350070698405944,857,-3.43,50,0.5,846,-3.54,0,False
4.451083616724192,3.7468677474208216,3.5097505537778546,7.0,-3.4902494462221454,846,-3.54,108,1.08,851,-3.49,0,False
4.3967628654313,3.768131535732941,3.549700317586812,7.0,-3.450299682413188,851,-3.49,107,1.07,855,-3.45,0,False
3.581855764208206,3.762046343236264,3.538249284438413,7.0,-3.461750715561587,855,-3.45,87,0.87,854,-3.46,0,False
3.067744584227198,3.73928623132767,3.495569817086392,7.0,-3.504430182913608,854,-3.46,74,0.74,850,-3.5,0,False
3.9413632484646715,3.745926856632016,3.5079908403165554,7.0,-3.4920091596834446,850,-3.5,96,0.96,851,-3.49,0,False
4.349396379223834,3.765681732291709,3.5450864538947484,7.0,-3.4549135461052516,851,-3.49,107,1.07,855,-3.45,0,False
1.279127759997832,3.683599913489863,3.392246542161762,7.0,-3.607753457838238,855,-3.45,31,0.31,839,-3.61,0,False
4.4286650711106335,3.7083888988403206,3.4380329679456443,7.0,-3.5619670320543557,839,-3.61,108,1.08,844,-3.56,0,False
4.4542970629843035,3.7330315615629015,3.4838771194000677,7.0,-3.5161228805999323,844,-3.56,109,1.09,848,-3.52,0,False
4.321106848176056,3.752347354036584,3.5200244480863363,7.0,-3.4799755519136637,848,-3.52,106,1.06,852,-3.48,0,False
3.757332629810664,3.752509043304846,3.5203310007367414,7.0,-3.4796689992632586,852,-3.48,92,0.92,852,-3.48,0,False
3.764064441449899,3.7528876273583944,3.521041318105143,7.0,-3.478958681894857,852,-3.48,92,0.92,852,-3.48,0,False
3.765059958249904,3.7532863640158145,3.5217895611880214,7.0,-3.4782104388119786,852,-3.48,92,0.92,852,-3.48,0,False
3.7682436839896614,3.7537762793418827,3.522709001166651,7.0,-3.477290998833349,852,-3.48,92,0.92,852,-3.48,0,False
3.7713365398466503,3.754351369657336,3.52378844884716,7.0,-3.47621155115284,852,-3.48,92,0.92,852,-3.48,0,False
3.777657221084649,3.7551144983914484,3.5252210876329446,7.0,-3.4747789123670554,852,-3.48,92,0.92,853,-3.47,0,False
3.459018978392179,3.7454068941148058,3.5070200067961728,7.0,-3.4929799932038272,853,-3.47,84,0.84,851,-3.49,0,False
4.393131131358701,3.766610873871749,3.5468358767362975,7.0,-3.4531641232637025,851,-3.49,107,1.07,855,-3.45,0,False
3.9632307131107556,3.7730222839805885,3.558923172202288,7.0,-3.441076827797712,855,-3.45,97,0.97,856,-3.44,0,False
3.964307305621678,3.7792506360420295,3.5706827590460852,7.0,-3.4293172409539148,856,-3.44,97,0.97,857,-3.43,0,False
3.442304906571011,3.768270924293642,3.5499684788481214,7.0,-3.4500315211518786,857,-3.43,84,0.84,855,-3.45,0,False
3.5766121155269524,3.7620128643030206,3.5381863429451563,7.0,-3.4618136570548437,855,-3.45,87,0.87,854,-3.46,0,False
3.063413216432235,3.7391112458381355,3.495242694255013,7.0,-3.504757305744987,854,-3.46,74,0.74,850,-3.5,0,False
3.9748950454727785,3.7468583918785754,3.5097356007700706,7.0,-3.4902643992299294,850,-3.5,96,0.96,851,-3.49,0,False
4.403876821631369,3.7683559830499247,3.5501231689435984,7.0,-3.4498768310564016,851,-3.49,107,1.07,855,-3.45,0,False
3.591641840179287,3.762583612700844,3.5392599143782353,7.0,-3.4607400856217647,855,-3.45,87,0.87,854,-3.46,0,False
3.067012563843099,3.7397849568963264,3.496502325569975,7.0,-3.503497674430025,854,-3.46,74,0.74,850,-3.5,0,False
3.9680000994678823,3.747282402855854,3.510530042748617,7.0,-3.489469957251383,850,-3.5,96,0.96,851,-3.49,0,False
4.388698907877675,3.768268592710207,3.5499585888348015,7.0,-3.4500414111651985,851,-3.49,107,1.07,855,-3.45,0,False
3.554531075790249,3.761286000907936,3.5368193758838817,7.0,-3.4631806241161183,855,-3.45,87,0.87,854,-3.46,0,False
3.045179954340836,3.737804261933597,3.4927997659441377,7.0,-3.5072002340558623,854,-3.46,74,0.74,849,-3.51,0,False
3.9519250819701472,3.744842981740222,3.505961007698684,7.0,-3.494038992301316,849,-3.51,96,0.96,851,-3.49,0,False
4.391790448335349,3.766023163804814,3.5457291282991434,7.0,-3.4542708717008566,851,-3.49,107,1.07,855,-3.45,0,False
3.556986675484669,3.759190220471789,3.5328790317415217,7.0,-3.4671209682584783,855,-3.45,87,0.87,853,-3.47,0,False
3.4435923941562647,3.7488541374801585,3.513478761721244,7.0,-3.486521238278756,853,-3.47,84,0.84,851,-3.49,0,False
3.937392995146969,3.7550335689538645,3.5250681939457587,7.01,-3.484931806054241,850,-3.5,96,0.96,852,-3.48,0,False
4.37606721702376,3.775313700959631,3.5632450407182232,7.02,-3.4567549592817763,851,-3.49,107,1.07,854,-3.46,0,False
3.4253804063547575,3.7638972669778332,3.541732784893605,7.029999999999999,-3.4882672151063945,853,-3.47,84,0.84,851,-3.49,0,False
3.9171935263803133,3.7689029335180937,3.551156453591612,7.039999999999999,-3.488843546408387,850,-3.5,96,0.96,851,-3.49,0,False
3.8916874471576333,3.7729062528747375,3.55870469478072,7.049999999999999,-3.4912953052192788,850,-3.5,96,0.96,851,-3.49,0,False
3.894847693494853,3.7768780388601195,3.566201232874622,7.059999999999999,-3.4937987671253765,850,-3.5,96,0.96,851,-3.49,0,False
3.8944146827030104,3.780702460900708,3.573427103434902,7.0699999999999985,-3.4965728965650964,850,-3.5,96,0.96,850,-3.5,0,False
3.893994506925356,3.784385174132638,3.5803921406918726,7.079999999999998,-3.4996078593081257,849,-3.51,96,0.96,850,-3.5,0,False
3.8970836869407446,3.7880451103166997,3.5873207981748623,7.089999999999998,-3.502679201825136,849,-3.51,96,0.96,850,-3.5,0,False
3.8954202583137154,3.791528921939016,3.593922281238246,7.099999999999998,-3.506077718761752,849,-3.51,96,0.96,849,-3.51,0,False
4.29150538634553,3.807710465827059,3.6246620597497174,7.109999999999998,-3.48533794025028,848,-3.52,106,1.06,851,-3.49,0,False
3.885284550818767,3.8102137809541357,3.6294318260808485,7.119999999999997,-3.490568173919149,850,-3.5,96,0.96,851,-3.49,0,False
3.8839613359387837,3.812593189758399,3.6339662915382864,7.129999999999997,-3.496033708461711,850,-3.5,96,0.96,850,-3.5,0,False
3.5836842768238353,3.8052018580813236,3.6198916370447787,7.139999999999997,-3.5201083629552183,849,-3.51,90,0.9,848,-3.52,0,False
4.0981075928280895,3.8146573305970715,3.6379010284866053,7.149999999999997,-3.5120989715133915,847,-3.53,103,1.03,849,-3.51,0,False
4.207714925144725,3.8273079844235145,3.662069482462124,7.159999999999997,-3.4979305175378728,848,-3.52,106,1.06,850,-3.5,0,False
3.816392981373446,3.826956138420085,3.661398383059385,7.169999999999996,-3.5086016169406116,849,-3.51,96,0.96,849,-3.51,0,False
4.18452519756952,3.838430770299429,3.683385769362219,7.179999999999996,-3.496614230637777,848,-3.52,106,1.06,850,-3.5,0,False
3.7852746010148492,3.8367260995962207,3.6801170912831016,7.189999999999996,-3.5098829087168943,849,-3.51,96,0.96,849,-3.51,0,False
4.161704277204316,3.8471303369949754,3.700101208752119,7.199999999999996,-3.499898791247877,848,-3.52,106,1.06,850,-3.5,0,False
3.751921323180347,3.8440841933586647,3.6942463600176643,7.2099999999999955,-3.5157536399823313,849,-3.51,96,0.96,848,-3.52,0,False
4.0246739731399925,3.849858565750472,3.705351757084813,7.219999999999995,-3.5146482429151824,847,-3.53,103,1.03,849,-3.51,0,False
4.133155601618666,3.8588989291522373,3.7227737136589143,7.229999999999995,-3.507226286341081,848,-3.52,106,1.06,849,-3.51,0,False
2.094249846280965,3.80223455701713,3.614259000251239,7.239999999999995,-3.6257409997487557,848,-3.52,53,0.53,837,-3.63,0,False
4.29662098942238,3.8181978549337945,3.6446560693019148,7.249999999999995,-3.60534393069808,836,-3.64,109,1.09,839,-3.61,0,False
3.7309436321262655,3.815384953955286,3.6392910874216393,7.2599999999999945,-3.620708912578355,838,-3.62,95,0.95,838,-3.62,0,False
3.9838859900873946,3.8208128754809287,3.649651821080771,7.269999999999994,-3.6203481789192233,837,-3.63,102,1.02,838,-3.62,0,False
0.19555181776030756,3.7022946994539003,3.426777267376976,7.279999999999994,-3.853222732623018,837,-3.63,5,0.05,815,-3.85,0,False
3.9517301344550764,3.7105834420948938,3.442105915024652,7.289999999999994,-3.847894084975342,814,-3.86,101,1.01,815,-3.85,0,False
3.931618435476956,3.71789832555724,3.455690700856841,7.299999999999994,-3.8443092991431524,814,-3.86,101,1.01,816,-3.84,0,False
1.2650814644250967,3.635897230470089,3.3049568634741493,7.309999999999993,-4.005043136525844,815,-3.85,32,0.32,799,-4.01,0,False
3.2611209606519482,3.6232188676924406,3.281931209435654,7.319999999999993,-4.038068790564339,798,-4.02,82,0.82,796,-4.04,0,False
3.823305842842993,3.6299998144549175,3.2942234363013427,7.329999999999993,-4.035776563698651,795,-4.05,96,0.96,796,-4.04,0,False
3.828546847484688,3.6367143327586455,3.3064215712731437,7.339999999999993,-4.033578428726849,795,-4.05,96,0.96,797,-4.03,0,False
3.7560721196925417,3.6407447081611757,3.3137547727074743,7.3499999999999925,-4.036245227292518,796,-4.04,94,0.94,796,-4.04,0,False
3.834923081052944,3.647292844662557,3.3256850933582838,7.359999999999992,-4.0343149066417086,795,-4.05,96,0.96,797,-4.03,0,False
3.7621234164068866,3.6511593770901882,3.3327404959576943,7.369999999999992,-4.037259504042298,796,-4.04,94,0.94,796,-4.04,0,False
3.8243387760010923,3.6569835636738905,3.3433811464475585,7.379999999999992,-4.036618853552433,795,-4.05,96,0.96,796,-4.04,0,False
3.829549617927277,3.6627778815521292,3.3539844095436786,7.389999999999992,-4.036015590456313,795,-4.05,96,0.96,796,-4.04,0,False
3.812037470662973,3.6677823034356405,3.363155854259408,7.3999999999999915,-4.0368441457405835,795,-4.05,96,0.96,796,-4.04,0,False
3.8116805203768354,3.67260067477149,3.3719980611177793,7.409999999999991,-4.038001938882212,795,-4.05,96,0.96,796,-4.04,0,False
1.9861051928163784,3.615722384104813,3.2683748737776486,7.419999999999991,-4.151625126222342,795,-4.05,50,0.5,785,-4.15,0,False
4.011559114818978,3.629156578731754,3.292691998416506,7.429999999999991,-4.137308001583484,784,-4.16,101,1.01,786,-4.14,0,False
1.6141812661067816,3.5602794960443767,3.168913809288551,7.439999999999991,-4.27108619071144,785,-4.15,41,0.41,773,-4.27,0,False
2.9385262453157295,3.5387708929138872,3.130729278620377,7.44999999999999,-4.319270721379613,772,-4.28,74,0.74,768,-4.32,0,False
4.048806736374373,3.5564330369055352,3.1620508553289226,7.45999999999999,-4.297949144671067,767,-4.33,102,1.02,770,-4.3,0,False
3.946740258921359,3.5698876122400995,3.1860219753218977,7.46999999999999,-4.283978024678092,769,-4.31,100,1.0,772,-4.28,0,False
3.6800234149229825,3.5736743968998432,3.1927864691908225,7.47999999999999,-4.287213530809167,771,-4.29,93,0.93,771,-4.29,0,False
4.1115659971869585,3.5921179175649276,3.2258245569635458,7.4899999999999896,-4.264175443036444,770,-4.3,104,1.04,774,-4.26,0,False
3.7786527337629625,3.598490718103493,3.23728269618784,7.499999999999989,-4.262717303812149,773,-4.27,96,0.96,774,-4.26,0,False
0.5586710338278131,3.493170351854248,3.050587799530968,7.509999999999989,-4.459412200469021,773,-4.27,14,0.14,754,-4.46,0,False
3.563860728759488,3.495670088225126,3.0549268665107276,7.519999999999989,-4.465073133489261,753,-4.47,89,0.89,753,-4.47,0,False
3.828656468516135,3.5073485069598864,3.0753712372813826,7.529999999999989,-4.454628762718606,752,-4.48,96,0.96,755,-4.45,0,False
3.3237716310816388,3.5009134011260943,3.0640999291328206,7.5399999999999885,-4.4759000708671675,754,-4.46,83,0.83,752,-4.48,0,False
2.2466552767571883,3.4566385448328774,2.9870975342447803,7.549999999999988,-4.562902465755208,751,-4.49,56,0.56,744,-4.56,0,False
3.5812123400105724,3.4610662241292656,2.9947440037512973,7.559999999999988,-4.565255996248691,743,-4.57,89,0.89,743,-4.57,0,False
2.4617635470577395,3.425433044289201,2.9334058117706725,7.569999999999988,-4.636594188229315,742,-4.58,61,0.61,736,-4.64,0,False
3.838707565040016,3.4402168476914894,2.9587702465490917,7.579999999999988,-4.621229753450896,735,-4.65,95,0.95,738,-4.62,0,False
4.117781534011726,3.464311798764519,3.0003597795011023,7.589999999999987,-4.589640220498885,737,-4.63,102,1.02,741,-4.59,0,False
4.3481475933705855,3.495496086153851,3.054617890646363,7.599999999999987,-4.545382109353625,740,-4.6,108,1.08,745,-4.55,0,False
3.6730748808923064,3.501726397060062,3.0655207666164883,7.609999999999987,-4.544479233383498,744,-4.56,91,0.91,746,-4.54,0,False
3.0495116900547075,3.4858303984705654,3.0377566455052625,7.619999999999987,-4.582243354494724,745,-4.55,75,0.75,742,-4.58,0,False
3.310803686941573,3.4796609401722227,3.027011287993599,7.629999999999987,-4.602988712006388,741,-4.59,81,0.81,740,-4.6,0,False
4.311786221910469,3.508905017198935,3.0780985855783647,7.639999999999986,-4.561901414421621,739,-4.61,106,1.06,744,-4.56,0,False
3.610000531147115,3.5124388787598932,3.0843060489368,7.649999999999986,-4.565693951063186,743,-4.57,89,0.89,743,-4.57,0,False
2.500313602878254,3.4768701809353533,3.0221643545963026,7.659999999999986,-4.637835645403683,742,-4.58,61,0.61,736,-4.64,0,False
3.8935323147609426,3.49155909941029,3.047743551242395,7.669999999999986,-4.622256448757591,735,-4.65,95,0.95,738,-4.62,0,False
4.172439079640004,3.5154241770734447,3.0895476072547265,7.6799999999999855,-4.590452392745259,737,-4.63,102,1.02,741,-4.59,0,False
4.4003799324785335,3.5462056931233157,3.1438885119991364,7.689999999999985,-4.546111488000848,740,-4.6,108,1.08,745,-4.55,0,False
3.7157676725520496,3.552071454389579,3.1543018143157573,7.699999999999985,-4.545698185684228,744,-4.56,91,0.91,745,-4.55,0,False
3.7213742572889292,3.5579209901259388,3.1646993582580922,7.709999999999985,-4.545300641741893,744,-4.56,91,0.91,745,-4.55,0,False
3.7213362031241037,3.563558139127608,3.1747356082667766,7.719999999999985,-4.545264391733208,744,-4.56,91,0.91,745,-4.55,0,False
3.7092087564142635,3.5685750685624096,3.1836810746364366,7.729999999999984,-4.546318925363548,744,-4.56,91,0.91,745,-4.55,0,False
3.711707591368212,3.5734985709185048,3.1924720970556892,7.739999999999984,-4.547527902944295,744,-4.56,91,0.91,745,-4.55,0,False
3.699814539081999,3.5778380364345255,3.2002304491487057,7.749999999999984,-4.549769550851279,744,-4.56,91,0.91,745,-4.55,0,False
1.0620380483392726,3.490391328086476,3.045730121310954,7.759999999999984,-4.71426987868903,744,-4.56,26,0.26,729,-4.71,0,False
4.4084613255808955,3.5225569937749053,3.1020965130719333,7.769999999999984,-4.667903486928051,728,-4.72,109,1.09,733,-4.67,0,False
3.88260730250851,3.535085857051447,3.1242057233307055,7.779999999999983,-4.655794276669278,732,-4.68,96,0.96,734,-4.66,0,False
4.236159181065671,3.5593612806066823,3.167258992404826,7.789999999999983,-4.622741007595158,733,-4.67,105,1.05,738,-4.62,0,False
4.111543703424318,3.5783660863338973,3.201172631063696,7.799999999999983,-4.598827368936287,737,-4.63,102,1.02,740,-4.6,0,False
4.26005991104303,3.6016932791709606,3.2430446279042746,7.809999999999983,-4.566955372095708,739,-4.61,106,1.06,743,-4.57,0,False
2.478990538865173,3.563187051381553,3.174083792886598,7.8199999999999825,-4.645916207113384,742,-4.58,61,0.61,735,-4.65,0,False
3.46220987579552,3.5597085367516645,3.167881884641939,7.829999999999982,-4.662118115358043,734,-4.66,85,0.85,734,-4.66,0,False
4.268058586698642,3.5840710714214503,3.211387189115118,7.839999999999982,-4.628612810884864,733,-4.67,105,1.05,737,-4.63,0,False
4.2755863590462875,3.6076960521260375,3.25386367055322,7.849999999999982,-4.596136329446762,736,-4.64,106,1.06,740,-4.6,0,False
4.266673872758984,3.630068780667668,3.2943460265464513,7.859999999999982,-4.56565397345353,739,-4.61,106,1.06,743,-4.57,0,False
2.4797127861974446,3.5909155885868387,3.2236770832806223,7.8699999999999815,-4.64632291671936,742,-4.58,61,0.61,735,-4.65,0,False
3.469360763341675,3.5867587507401826,3.2162103777944377,7.879999999999981,-4.6637896222055435,734,-4.66,85,0.85,734,-4.66,0,False
1.7331565376143134,3.5226992153451007,3.102367541009745,7.889999999999981,-4.787632458990236,733,-4.67,42,0.42,721,-4.79,0,False
4.349623575889419,3.5514227568283965,3.1531460218781873,7.899999999999981,-4.746853978121793,720,-4.8,106,1.06,725,-4.75,0,False
4.450702184211975,3.582391108199497,3.2083763481694465,7.909999999999981,-4.701623651830534,724,-4.76,109,1.09,730,-4.7,0,False
3.6837186283163206,3.585861659818515,3.2146003163215364,7.91999999999998,-4.7053996836784435,729,-4.71,90,0.9,729,-4.71,0,False
4.446258836404711,3.615221197642271,3.2674511948051452,7.92999999999998,-4.6625488051948345,728,-4.72,109,1.09,734,-4.66,0,False
4.252488409281607,3.636814479337235,3.3066012060772887,7.93999999999998,-4.633398793922691,733,-4.67,105,1.05,737,-4.63,0,False
4.2563657403301685,3.6576878983867456,3.3446666411546064,7.94999999999998,-4.605333358845373,736,-4.64,106,1.06,739,-4.61,0,False
3.271069672372991,3.6446724473204735,3.320911831293914,7.9599999999999795,-4.639088168706065,738,-4.62,81,0.81,736,-4.64,0,False
3.8284193070942196,3.65086425308465,3.3322013324694115,7.969999999999979,-4.637798667530568,735,-4.65,95,0.95,736,-4.64,0,False
3.8333992849569314,3.6570031055250887,3.343416823213159,7.979999999999979,-4.63658317678682,735,-4.65,95,0.95,736,-4.64,0,False
3.8231359417186,3.6625814966669354,3.353624800064128,7.989999999999979,-4.63637519993585,735,-4.65,95,0.95,736,-4.64,0,False
3.8038049285209157,3.6673168919935315,3.3623024420088643,7.999999999999979,-4.637697557991114,735,-4.65,95,0.95,736,-4.64,0,False
4.236288782682003,3.686335990737426,3.397265027776183,7.999999999999979,-4.602734972223796,736,-4.64,106,1.06,740,-4.6,0,False
4.305702448140453,3.706929314516819,3.435327778567321,7.999999999999979,-4.564672221432658,740,-4.6,108,1.08,744,-4.56,0,False
3.6384048614520457,3.7046544330879456,3.431116533627933,7.999999999999979,-4.568883466372046,744,-4.56,91,0.91,743,-4.57,0,False
3.5694423715976615,3.7001653867311237,3.422806802500972,7.999999999999979,-4.577193197499007,743,-4.57,89,0.89,742,-4.58,0,False
3.572507245218619,3.6959224397594137,3.414961455153595,7.999999999999979,-4.585038544846384,742,-4.58,91,0.91,741,-4.59,0,False
3.200743893817682,3.6794172592824204,3.3845310446298735,7.999999999999979,-4.615468955370105,741,-4.59,81,0.81,738,-4.62,0,False
3.2138528183920823,3.66383380378585,3.355922563122387,7.999999999999979,-4.644077436877591,738,-4.62,81,0.81,736,-4.64,0,False
4.1699667408738215,3.6807748948368286,3.387023050415256,7.999999999999979,-4.612976949584723,736,-4.64,106,1.06,739,-4.61,0,False
4.164336829527953,3.6968861711422063,3.4167390798056987,7.999999999999979,-4.58326092019428,739,-4.61,106,1.06,742,-4.58,0,False
2.425568378311176,3.6543706130659808,3.3386151911772037,7.999999999999979,-4.661384808822775,742,-4.58,61,0.61,734,-4.66,0,False
3.392000264910113,3.6455411456781937,3.3224942461339295,7.999999999999979,-4.677505753866049,734,-4.66,85,0.85,732,-4.68,0,False
3.8146070119224227,3.6512369540039007,3.3328817949754783,7.999999999999979,-4.667118205024501,732,-4.68,96,0.96,733,-4.67,0,False
4.161418475490444,3.6683687499882285,3.364229374071559,7.999999999999979,-4.635770625928419,733,-4.67,105,1.05,736,-4.64,0,False
4.194435818860041,3.6859509903436942,3.3965556710624063,7.999999999999979,-4.603444328937572,736,-4.64,106,1.06,740,-4.6,0,False
4.240117782568239,3.704383659896833,3.4306114516372257,7.999999999999979,-4.5693885483627525,740,-4.6,108,1.08,743,-4.57,0,False
3.5082790780227886,3.6978687964332932,3.418559622951274,7.999999999999979,-4.581440377048705,743,-4.57,89,0.89,742,-4.58,0,False
2.434925320754215,3.655648153686197,3.340949828917389,7.999999999999979,-4.65905017108259,742,-4.58,61,0.61,734,-4.66,0,False
3.389960110041435,3.6467098812034933,3.3246249451781575,7.999999999999979,-4.675375054821821,734,-4.66,85,0.85,732,-4.68,0,False
3.812362649486138,3.652289063006206,3.33480284227107,7.999999999999979,-4.665197157728908,732,-4.68,96,0.96,733,-4.67,0,False
4.135501931836824,3.6685126497948635,3.3644934644438003,7.999999999999979,-4.635506535556178,733,-4.67,105,1.05,736,-4.64,0,False
4.169101045971336,3.685244617022995,3.395254102260244,7.999999999999979,-4.604745897739734,736,-4.64,106,1.06,740,-4.6,0,False
4.235335701468691,3.7035455434161832,3.429059294738694,7.999999999999979,-4.570940705261284,740,-4.6,108,1.08,743,-4.57,0,False
0.23591608171379408,3.5866174175914423,3.215987325047443,7.999999999999979,-4.784012674952535,743,-4.57,6,0.06,722,-4.78,0,False
3.781425247965782,3.5933011954248992,3.2279521505231528,7.999999999999979,-4.7720478494768255,722,-4.78,96,0.96,723,-4.77,0,False
4.283501719349536,3.616823826642098,3.2703496442868967,7.999999999999979,-4.729650355713082,723,-4.77,109,1.09,727,-4.73,0,False
3.3173278057290565,3.6066324302889,3.2519513461258587,7.999999999999979,-4.74804865387412,727,-4.73,84,0.84,725,-4.75,0,False
0.8243525558773901,3.510577919546444,3.0810641574967477,7.999999999999979,-4.918935842503231,725,-4.75,21,0.21,708,-4.92,0,False
4.079819236338269,3.530450177522752,3.1160160965999295,7.999999999999979,-4.883983903400049,708,-4.92,104,1.04,712,-4.88,0,False
3.8492251718148918,3.541521401574839,3.1355914366489723,7.999999999999979,-4.864408563351006,712,-4.88,98,0.98,714,-4.86,0,False
3.238742133791945,3.531003318853936,3.116998194675826,7.999999999999979,-4.883001805324152,714,-4.86,82,0.82,712,-4.88,0,False
3.8660856484106465,3.542641348748555,3.1375748109650488,7.999999999999979,-4.86242518903493,712,-4.88,98,0.98,714,-4.86,0,False
3.249350853529034,3.532456448703838,3.1195641564499943,7.999999999999979,-4.880435843549984,714,-4.86,82,0.82,712,-4.88,0,False
3.886918642072312,3.5447613558407323,3.141331032541797,7.999999999999979,-4.858668967458182,712,-4.88,98,0.98,714,-4.86,0,False
3.2713401066794456,3.535272814461915,3.1245403401329828,7.999999999999979,-4.875459659866996,714,-4.86,82,0.82,712,-4.88,0,False
3.890561199271798,3.547596650347917,3.1463582620348016,7.999999999999979,-4.853641737965177,712,-4.88,98,0.98,715,-4.85,0,False
4.286332200595232,3.5730836152195176,3.191727271253967,7.999999999999979,-4.808272728746012,715,-4.85,109,1.09,719,-4.81,0,False
2.70848898699083,3.5432306388639914,3.138627135821594,7.999999999999979,-4.861372864178385,719,-4.81,70,0.7,714,-4.86,0,False
3.1870786746944875,3.5308658797181347,3.116755933445492,7.999999999999979,-4.883244066554487,714,-4.86,82,0.82,712,-4.88,0,False
3.7949909957097727,3.5400433992870304,3.1329751281044724,7.999999999999979,-4.867024871895506,712,-4.88,98,0.98,713,-4.87,0,False
3.2243117196021314,3.5290703927737104,3.113586639457936,7.999999999999979,-4.886413360542043,713,-4.87,83,0.83,711,-4.89,0,False
4.109812504999182,3.5492266223166524,3.1492488580101416,7.999999999999979,-4.8507511419898375,711,-4.89,106,1.06,715,-4.85,0,False
4.218312302530546,3.5723071351384528,3.1903405798902655,7.999999999999979,-4.809659420109713,715,-4.85,109,1.09,719,-4.81,0,False
3.752865472627775,3.578509026306449,3.2014305708403072,7.999999999999979,-4.798569429159672,719,-4.81,97,0.97,720,-4.8,0,False
4.088218710376384,3.5959652085887472,3.2327383831095684,7.999999999999979,-4.76726161689041,720,-4.8,106,1.06,723,-4.77,0,False
4.160520528149015,3.615202000502351,3.26741804347866,7.999999999999979,-4.732581956521319,723,-4.77,109,1.09,727,-4.73,0,False
3.2277434777404155,3.602007096955053,3.243616368380171,7.999999999999979,-4.756383631619808,727,-4.73,84,0.84,724,-4.76,0,False
4.181811443526058,3.621732742886514,3.279233611416168,7.999999999999979,-4.720766388583811,724,-4.76,109,1.09,728,-4.72,0,False
4.175463152453783,3.6404701336268914,3.3132524693909327,7.999999999999979,-4.686747530609046,728,-4.72,109,1.09,731,-4.69,0,False
3.83613272497313,3.6470674461227333,3.325274049857627,7.999999999999979,-4.674725950142351,731,-4.69,100,1.0,733,-4.67,0,False
4.026998910633822,3.659847096479807,3.34861795079673,7.999999999999979,-4.6513820492032485,733,-4.67,105,1.05,735,-4.65,0,False
3.6543300235026113,3.659660638387763,3.3482790311516153,7.999999999999979,-4.651720968848363,735,-4.65,95,0.95,735,-4.65,0,False
3.6648232249478214,3.6598340265062794,3.3485962435109493,7.999999999999979,-4.65140375648903,735,-4.65,95,0.95,735,-4.65,0,False
3.6433928034593914,3.659281851572622,3.347586019138541,7.999999999999979,-4.6524139808614375,735,-4.65,95,0.95,735,-4.65,0,False
3.6542521408457276,3.659112972469455,3.3472769674356333,7.999999999999979,-4.652723032564346,735,-4.65,95,0.95,735,-4.65,0,False
3.664747922784798,3.659302249377055,3.347623203266227,7.999999999999979,-4.652376796733751,735,-4.65,95,0.95,735,-4.65,0,False
3.6433193611100108,3.6587653899143926,3.3466411436194066,7.999999999999979,-4.653358856380573,735,-4.65,95,0.95,735,-4.65,0,False
3.6541811461068274,3.6586114501697047,3.346359464191149,7.999999999999979,-4.6536405358088295,735,-4.65,95,0.95,735,-4.65,0,False
3.66467928041421,3.6588152917840664,3.3467322973583604,7.999999999999979,-4.653267702641618,735,-4.65,95,0.95,735,-4.65,0,False
3.643252414134575,3.658292471009969,3.3457760472910927,7.999999999999979,-4.654223952708886,735,-4.65,95,0.95,735,-4.65,0,False
3.6541164303537705,3.6581522245316456,3.3455194503041326,7.999999999999979,-4.654480549695846,735,-4.65,95,0.95,735,-4.65,0,False
3.6646167090559043,3.658369415379194,3.34591665489694,7.999999999999979,-4.654083345103039,735,-4.65,95,0.95,735,-4.65,0,False
3.6431913882778595,3.6578594613047297,3.3449840537267796,7.999999999999979,-4.655015946273199,735,-4.65,95,0.95,734,-4.66,0,False
3.2798677207548916,3.6451374010135877,3.321759128066335,7.999999999999979,-4.678240871933644,734,-4.66,85,0.85,732,-4.68,0,False
3.6814567061936567,3.6463629831622137,3.323990526119183,7.999999999999979,-4.676009473880796,732,-4.68,96,0.96,732,-4.68,0,False
3.6912601169255566,3.6478757307218075,3.3267490589089497,7.999999999999979,-4.673250941091029,732,-4.68,96,0.96,733,-4.67,0,False
4.036062333885613,3.6609302263307173,3.3506002439125364,7.999999999999979,-4.649399756087442,733,-4.67,105,1.05,735,-4.65,0,False
3.6622576002955487,3.6609735805719774,3.350681881207782,7.999999999999979,-4.649318118792197,735,-4.65,95,0.95,735,-4.65,0,False
3.6408905867788417,3.6602993090745755,3.3494478823678735,7.999999999999979,-4.650552117632105,735,-4.65,95,0.95,735,-4.65,0,False
