qe,qs,x,ref,erro,s,value_s,a,value_a,next_s,value_next_s,reward,done
3.72,3.6634112619247508,3.717612472256345,8.000000000000021,-4.282387527743676,771,-4.29,93,0.93,772,-4.28,0,False
2.96,3.6420163874541145,3.6743205918146535,8.000000000000021,-4.325679408185367,772,-4.28,74,0.74,767,-4.33,0,False
4.0,3.652921612446605,3.696351819970635,8.000000000000021,-4.303648180029386,767,-4.33,102,1.02,770,-4.3,0,False
4.0,3.663461495326224,3.717713049062911,8.000000000000021,-4.28228695093711,770,-4.3,104,1.04,772,-4.28,0,False
2.96,3.642064717402554,3.6744181098031024,8.000000000000021,-4.3255818901969185,772,-4.28,74,0.74,767,-4.33,0,False
4.0,3.652968330581312,3.69644636803485,8.000000000000021,-4.303553631965171,767,-4.33,102,1.02,770,-4.3,0,False
4.0,3.6635066644426986,3.717804725960367,8.000000000000021,-4.282195274039655,770,-4.3,104,1.04,772,-4.28,0,False
2.96,3.642108770156243,3.6745069985883814,8.000000000000021,-4.32549300141164,772,-4.28,74,0.74,767,-4.33,0,False
4.0,3.6530109142025635,3.696532549732696,8.000000000000021,-4.303467450267325,767,-4.33,102,1.02,770,-4.3,0,False
4.0,3.6635478361657796,3.7178882905861044,8.000000000000021,-4.2821117094139165,770,-4.3,104,1.04,772,-4.28,0,False
2.96,3.6421489243362877,3.674588021844598,8.000000000000021,-4.325411978155423,772,-4.28,74,0.74,767,-4.33,0,False
4.0,3.6530497292951045,3.6966111054719253,8.000000000000021,-4.303388894528096,767,-4.33,102,1.02,770,-4.3,0,False
4.0,3.6635853643367864,3.7179644608557414,8.000000000000021,-4.28203553914428,770,-4.3,104,1.04,772,-4.28,0,False
2.96,3.642185525032711,3.674661875646326,8.000000000000021,-4.325338124353696,772,-4.28,74,0.74,767,-4.33,0,False
4.0,3.653085109432717,3.696682710121216,8.000000000000021,-4.303317289878805,767,-4.33,102,1.02,770,-4.3,0,False
4.0,3.663619571462429,3.718033891137658,8.000000000000021,-4.281966108862363,770,-4.3,104,1.04,772,-4.28,0,False
2.96,3.6422188867765746,3.674729194455026,8.000000000000021,-4.325270805544996,772,-4.28,74,0.74,767,-4.33,0,False
4.0,3.2790265048941367,3.720417686202205,8.000000000000021,-4.279582313797816,767,-4.33,102,1.02,772,-4.28,0,False
2.96,3.680530094122318,3.6746737256001487,8.000000000000021,-4.325326274399872,772,-4.28,74,0.74,767,-4.33,0,False
4.0,3.6903644074053745,3.6943314942899197,8.000000000000021,-4.305668505710102,767,-4.33,102,1.02,769,-4.31,0,False
4.0,4.035115247637583,3.692098878841203,8.000000000000021,-4.307901121158818,769,-4.31,100,1.0,769,-4.31,0,False
4.0,3.661429149481171,3.7135892948887483,8.000000000000021,-4.2864107051112725,769,-4.31,100,1.0,771,-4.29,0,False
3.72,3.663205176080218,3.717194213017904,8.000000000000021,-4.2828057869821174,771,-4.29,93,0.93,772,-4.28,0,False
2.96,3.6418153956105193,3.6739150534262435,8.000000000000021,-4.326084946573777,772,-4.28,74,0.74,767,-4.33,0,False
2.44,2.000910312854635,3.7015915606219263,8.000000000000021,-4.298408439378095,767,-4.33,61,0.61,770,-4.3,0,False
4.0,1.7641711204881627,3.8423444385236603,8.000000000000021,-4.157655561476361,770,-4.3,100,1.0,784,-4.16,0,False
4.0,3.2733443900721464,3.888364335179234,8.000000000000021,-4.1116356648207875,784,-4.16,101,1.01,789,-4.11,0,False
3.8,3.8629255124794066,3.884369741309146,8.000000000000021,-4.115630258690875,789,-4.11,95,0.95,788,-4.12,0,False
3.92,3.2498509236387307,3.9268014291672224,8.000000000000021,-4.073198570832799,788,-4.12,98,0.98,793,-4.07,0,False
4.0,3.887497403735986,3.933942587830512,8.000000000000021,-4.06605741216951,793,-4.07,106,1.06,793,-4.07,0,False
4.0,3.271809316201737,3.9800453338239037,8.000000000000021,-4.019954666176117,793,-4.07,106,1.06,798,-4.02,0,False
3.28,3.310894443063712,3.978089100848631,8.000000000000021,-4.02191089915139,798,-4.02,82,0.82,798,-4.02,0,False
2.76,1.4109585610370943,4.062864984570582,8.000000000000021,-3.9371350154294396,798,-4.02,69,0.69,806,-3.94,0,False
3.48,4.014441220741367,4.028937575411556,8.000000000000021,-3.9710624245884656,806,-3.94,87,0.87,803,-3.97,0,False
3.68,4.2752372196325705,3.991106438997089,8.000000000000021,-4.008893561002932,803,-3.97,92,0.92,799,-4.01,0,False
4.0,3.4511097769120442,4.025876432921053,8.000000000000021,-3.9741235670789683,799,-4.01,107,1.07,803,-3.97,0,False
3.68,3.2218731235209206,4.05486827096722,8.000000000000021,-3.945131729032801,803,-3.97,92,0.92,805,-3.95,0,False
3.16,3.8843157916521536,4.008907410991088,8.000000000000021,-3.9910925890089333,805,-3.95,79,0.79,801,-3.99,0,False
4.0,3.458529674915015,4.0432063806080025,8.000000000000021,-3.956793619392019,801,-3.99,104,1.04,804,-3.96,0,False
4.0,3.472782871306002,4.076600628923545,8.000000000000021,-3.923399371076476,804,-3.96,100,1.0,808,-3.92,0,False
3.72,3.2424468433539673,4.106819447467181,8.000000000000021,-3.89318055253284,808,-3.92,93,0.93,811,-3.89,0,False
4.0,3.9334856124024657,4.111039391369411,8.000000000000021,-3.88896060863061,811,-3.89,105,1.05,811,-3.89,0,False
4.0,4.210481916796189,4.097670862135357,8.000000000000021,-3.9023291378646645,811,-3.89,105,1.05,810,-3.9,0,False
3.32,3.9482211520240678,4.057804898600488,8.000000000000021,-3.942195101399533,810,-3.9,83,0.83,806,-3.94,0,False
3.48,3.308043245813448,4.068689968647485,8.000000000000021,-3.9313100313525364,806,-3.94,87,0.87,807,-3.93,0,False
3.64,3.3557813263637004,4.08668370898507,8.000000000000021,-3.9133162910149517,807,-3.93,91,0.91,809,-3.91,0,False
4.0,3.963373981391986,4.089007865421348,8.000000000000021,-3.910992134578673,809,-3.91,101,1.01,809,-3.91,0,False
4.0,4.394695947372124,4.063918162509912,8.000000000000021,-3.936081837490109,809,-3.91,101,1.01,806,-3.94,0,False
3.48,4.248001924157598,4.015117181037203,8.000000000000021,-3.9848828189628183,806,-3.94,87,0.87,802,-3.98,0,False
1.76,1.6445809414382275,4.02237716828227,8.000000000000021,-3.977622831717751,802,-3.98,44,0.44,802,-3.98,0,False
4.0,3.933026047317739,4.026627601035023,8.000000000000021,-3.9733723989649983,802,-3.98,107,1.07,803,-3.97,0,False
3.68,3.300697115523725,4.050638778909038,8.000000000000021,-3.9493612210909834,803,-3.97,92,0.92,805,-3.95,0,False
3.16,3.3363412385115745,4.039474036434304,8.000000000000021,-3.9605259635657175,805,-3.95,79,0.79,804,-3.96,0,False
4.0,3.9411166052752726,4.043210891290287,8.000000000000021,-3.956789108709734,804,-3.96,100,1.0,804,-3.96,0,False
4.0,3.3152976405300083,4.086552891582255,8.000000000000021,-3.913447108417766,804,-3.96,100,1.0,809,-3.91,0,False
4.0,3.372011460118942,4.126308502161892,8.000000000000021,-3.873691497838129,809,-3.91,101,1.01,813,-3.87,0,False
3.8,3.9760177507373498,4.115139676329179,8.000000000000021,-3.884860323670842,813,-3.87,95,0.95,812,-3.88,0,False
4.0,3.343624215619012,4.156684047236553,8.000000000000021,-3.8433159527634686,812,-3.88,109,1.09,816,-3.84,0,False
3.6,3.38981182311179,4.1699891972406435,8.000000000000021,-3.8300108027593778,816,-3.84,90,0.9,817,-3.83,0,False
3.84,3.997625268992415,4.159988239109254,8.000000000000021,-3.840011760890767,817,-3.83,96,0.96,816,-3.84,0,False
3.76,4.423733743773521,4.117801743573516,8.000000000000021,-3.8821982564265056,816,-3.84,94,0.94,812,-3.88,0,False
4.0,4.292270296297456,4.099232872946169,8.000000000000021,-3.900767127053852,812,-3.88,109,1.09,810,-3.9,0,False
3.88,2.254777550841829,4.201669321866308,8.000000000000021,-3.7983306781337136,810,-3.9,97,0.97,820,-3.8,0,False
